has_left,business_travel,department,education,education_field,employee_id,job_level,job_role,monthly_income,percent_salary_hike,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating,avg_hours_per_day,std_hours_daily,std_hours_monthly,total_days_worked,overtime_ratio
0,0,R&D,4,LifeSci,166,3,Scientist,51310,15,10,2,9,7,8,3,1,3,3,3,6.718815667131567,0.3106013054865065,0.0784438825722124,239,0.0
0,1,R&D,2,LifeSci,167,4,Scientist,63060,12,32,3,1,0,0,1,4,2,3,3,6.290588023088023,0.3221292197973265,0.0894379486708624,231,0.0
0,1,Sales,4,LifeSci,168,3,Manager,47870,12,28,3,27,15,7,2,3,3,3,3,7.178114997713763,0.2879177720771033,0.0493742024477578,243,0.0
0,0,Sales,2,LifeSci,169,3,LabTech,188800,22,12,3,11,6,7,3,4,2,3,4,6.286431712962963,0.3185341462132187,0.0667762553579793,240,0.0
0,2,R&D,3,LifeSci,170,4,LabTech,23390,20,22,4,18,13,11,3,1,4,3,4,7.217978595478596,0.287359072013134,0.0757347907843511,231,0.0043290043290043
0,1,R&D,3,Tech,171,5,MfgDir,135700,16,20,2,5,0,4,1,4,3,2,3,7.809089371980676,0.3000750363232913,0.0520832358992606,230,0.2565217391304348
0,1,Sales,1,Tech,172,1,LabTech,67120,21,26,3,3,0,1,1,3,1,2,4,6.805152662993573,0.3223801201660619,0.0770645005020291,242,0.0
0,1,R&D,2,Medical,173,2,LabTech,54060,12,6,2,5,4,3,4,3,3,3,3,6.484045584045584,0.2916407143451175,0.0681683504373989,234,0.0
0,1,R&D,4,Medical,174,2,HR,89380,11,19,2,1,0,0,3,3,3,3,3,7.651214845550945,0.3120443923551523,0.0830707270008438,241,0.1286307053941908
0,1,Sales,2,LifeSci,175,1,LabTech,24390,11,14,2,7,5,7,4,3,3,4,3,7.585962725546059,0.2825372359912788,0.0791283449749624,234,0.047008547008547
0,1,R&D,3,LifeSci,176,1,HealthRep,88370,18,15,3,3,1,2,3,4,3,2,3,9.179540598290597,0.2802815078690474,0.0496744570749523,234,1.0
0,1,R&D,3,LifeSci,177,2,ResearchDir,53430,14,13,3,13,0,8,3,2,4,3,3,6.378153248587569,0.2861808860552732,0.0478339285350035,236,0.0
1,1,R&D,3,LifeSci,178,4,ResearchDir,67280,22,15,2,7,7,7,2,3,4,2,4,8.47764719848053,0.2842555600241882,0.0550651720959904,234,0.97008547008547
1,1,Sales,4,Marketing,179,2,ResearchDir,66520,25,8,5,4,1,3,1,4,3,3,4,6.9651218123861565,0.3113988122824901,0.0616766647334416,244,0.0
0,1,R&D,3,LifeSci,180,1,SalesExec,48500,12,4,4,3,1,2,4,2,3,3,3,6.474620792992162,0.3282406091001766,0.0552207478883639,241,0.0
0,1,R&D,2,Medical,181,2,SalesRep,28090,23,10,2,8,0,0,4,3,3,1,4,8.876004361799817,0.2913333598297988,0.0933991835388703,242,1.0
1,2,R&D,2,Medical,182,2,SalesExec,56890,15,12,2,1,0,0,1,3,3,2,3,6.58834186159844,0.2952611347619578,0.0562048813157435,228,0.0
1,2,Sales,1,Marketing,183,1,ResearchDir,20010,22,11,5,3,0,2,2,1,3,4,4,10.995573136427566,0.2986388394533271,0.0583687282645055,237,1.0
0,2,R&D,4,Medical,184,1,Scientist,29770,15,8,3,2,2,0,2,3,3,2,3,7.810652071563088,0.2845646156122051,0.0523506431229378,236,0.25
0,0,R&D,4,Medical,185,1,Scientist,40250,11,10,3,10,9,7,2,4,2,3,3,7.22925660291439,0.2562826735526897,0.0556686234225182,244,0.0
1,2,R&D,3,Medical,186,2,LabTech,37850,13,4,2,2,1,2,3,3,3,3,3,6.419389838556505,0.3048313332581922,0.0791761614164354,234,0.0
0,1,R&D,3,Medical,187,1,LabTech,108540,14,14,6,9,6,7,2,4,3,3,3,6.779623617123617,0.2994557803572176,0.0502316314826684,231,0.0
0,1,R&D,3,Medical,188,1,SalesExec,120310,11,37,5,10,7,7,1,2,3,3,3,7.390809591642925,0.3011681292163029,0.0517121407909371,234,0.0256410256410256
0,0,R&D,2,LifeSci,189,2,Scientist,99360,17,16,2,14,1,10,4,4,3,2,3,6.192049516908213,0.3000614469813834,0.052498632454464,230,0.0
0,1,R&D,3,Medical,190,1,SalesRep,29660,18,15,2,11,6,9,2,3,3,2,3,6.0146602288984266,0.319916235184263,0.0557274922062428,233,0.0
0,1,R&D,3,LifeSci,191,2,LabTech,25710,14,22,1,20,5,13,2,3,3,3,3,7.3010291438979955,0.2818507606039339,0.040954078825305,244,0.0122950819672131
0,2,R&D,1,Medical,192,1,Scientist,99910,16,8,3,8,0,7,3,3,3,3,3,7.061997245179064,0.3228596247928962,0.0854729580506149,242,0.0
0,1,R&D,4,LifeSci,193,3,ResearchDir,61420,13,10,2,6,0,5,2,4,4,2,3,8.724735996326904,0.2950110783680308,0.049039188956311,242,0.9917355371900828
0,1,R&D,3,Medical,194,3,SalesExec,53900,14,10,3,10,5,8,4,1,2,3,3,10.807604755178907,0.2977175428190616,0.0868727514823577,236,1.0
0,1,R&D,1,Medical,195,4,SalesExec,44040,23,9,2,8,3,7,4,2,4,3,4,7.41028883972468,0.2971609851774915,0.0659149327770666,226,0.0265486725663716
1,2,R&D,1,LifeSci,196,2,LabTech,59930,12,8,3,7,1,0,3,3,2,3,3,9.190491803278686,0.2877807299804729,0.0602947822291032,244,1.0
0,1,R&D,3,Medical,197,1,Scientist,51300,11,8,3,3,1,2,4,4,4,2,3,7.393010477582846,0.2966990176540524,0.0885654874101938,228,0.0087719298245614
0,1,R&D,3,Medical,198,1,LabTech,20900,16,10,2,6,0,5,1,3,3,3,3,7.402587597971415,0.2820023191564981,0.0696136488135669,241,0.0124481327800829
0,1,R&D,4,LifeSci,199,1,SalesExec,29090,14,10,2,5,0,1,3,4,2,3,3,6.711708214624881,0.280948486959917,0.0657844450843369,234,0.0
1,2,R&D,3,Tech,200,1,SalesExec,34680,18,0,4,0,0,0,2,2,3,4,3,9.230231673582296,0.3433030387124604,0.0451551972424532,241,1.0
0,0,R&D,4,Tech,201,2,LabTech,30680,19,20,3,1,0,1,3,1,3,2,3,6.880860065086006,0.2890133328280132,0.0552791315477762,239,0.0
0,0,R&D,3,LifeSci,202,2,MfgDir,26700,15,10,2,8,0,7,1,3,3,2,3,9.292572463768115,0.295675961716256,0.0680215846589751,230,1.0
0,1,R&D,4,Medical,203,3,HealthRep,26930,17,8,3,0,0,0,1,3,3,2,3,6.0161487142164,0.2759922639313227,0.0726635339967329,229,0.0
0,1,R&D,4,Medical,204,2,HR,95260,15,5,2,5,0,3,1,3,3,2,3,6.326000243664718,0.2995262336345191,0.0508597825893715,228,0.0
0,1,R&D,3,Medical,205,1,LabTech,52370,19,10,3,10,5,7,4,4,3,2,3,6.406121659634318,0.3039749676779019,0.0852629807011779,237,0.0
1,1,Sales,3,Marketing,206,2,MfgDir,24260,22,1,3,1,0,0,3,4,1,1,4,8.751425846447306,0.2847639914668038,0.0635314404519116,233,0.9957081545064378
0,1,R&D,1,LifeSci,207,1,SalesExec,41930,16,12,5,6,1,2,2,4,4,3,3,7.389827546296297,0.3118246193670392,0.0490994856683989,240,0.0333333333333333
0,2,R&D,1,Medical,208,5,HR,29110,13,28,3,2,1,2,1,3,2,3,3,6.196189083820663,0.2896130192424688,0.0516353505588913,228,0.0
0,1,R&D,1,LifeSci,209,1,ResearchDir,26610,14,22,2,18,11,8,2,1,3,3,3,7.706279637377963,0.2993341359798614,0.0661317707177404,239,0.1882845188284518
0,0,R&D,2,Medical,210,1,SalesExec,20280,16,9,3,9,7,7,1,2,3,3,3,7.50663439372983,0.3000615145838678,0.0544591822009208,241,0.0622406639004149
0,1,Sales,1,Medical,211,1,LabTech,99800,11,18,2,10,6,9,4,1,3,3,3,9.075687613843352,0.2832627240014321,0.0565151842130351,244,1.0
1,0,R&D,2,LifeSci,212,2,ResearchDir,32980,22,6,4,4,1,2,4,3,3,2,4,5.993242277547257,0.3164594854576627,0.0462628315395324,241,0.0
0,2,Sales,3,LifeSci,213,1,HealthRep,29350,14,3,5,2,2,1,4,4,3,2,3,6.030856290174472,0.2945562521758579,0.0642707777055746,242,0.0
0,1,R&D,3,LifeSci,214,1,Scientist,154270,16,18,2,1,0,0,3,3,3,3,3,6.020102278010228,0.2940902792657779,0.0831006360619564,239,0.0
0,1,R&D,4,Tech,215,5,Scientist,39440,11,8,3,6,4,3,2,2,2,3,3,6.899095171120488,0.2843612930396799,0.0536771144731262,237,0.0
0,1,Sales,1,LifeSci,216,1,SalesExec,40110,18,31,2,31,0,9,4,3,3,1,3,10.781685108344858,0.293150865961612,0.0887579796723895,241,1.0
0,1,Sales,3,Marketing,217,1,SalesExec,34070,15,6,2,6,1,4,2,4,3,2,3,8.983126503126503,0.3137197665088941,0.0760542981405661,231,1.0
0,1,R&D,4,Tech,218,4,SalesExec,119940,14,6,6,5,1,4,1,2,4,3,3,7.383425160697888,0.305133952795567,0.0572361608528058,242,0.0289256198347107
0,1,Sales,3,Medical,219,1,LabTech,12320,12,1,4,1,0,0,4,2,3,1,3,6.823666187739463,0.2863187864318864,0.0689505041167432,232,0.0
0,2,Sales,2,Marketing,220,1,SalesExec,29600,14,32,2,32,10,7,1,2,3,3,3,6.789116575591986,0.2816787582470973,0.0646520986524439,244,0.0
0,1,R&D,3,LifeSci,221,1,Scientist,190940,16,7,3,7,0,6,2,3,3,2,3,7.409312285854136,0.327454063592895,0.0607887184548029,227,0.0308370044052863
1,2,R&D,3,Medical,222,2,Scientist,39190,21,6,3,6,1,2,1,3,3,3,4,10.82543586269196,0.3151125129124987,0.0539044613570895,246,1.0
1,2,R&D,3,Other,223,2,HealthRep,68250,14,1,2,1,0,0,2,1,4,3,3,6.877650214592275,0.3245835392200462,0.0582443545757597,233,0.0
0,1,Sales,2,LifeSci,224,4,ResearchDir,102480,12,6,4,6,1,3,2,4,3,3,3,8.906513949013949,0.3012751066290724,0.0702776498145398,231,1.0
1,1,R&D,1,Medical,225,1,SalesRep,189470,12,9,2,3,1,2,2,1,1,2,3,6.68345188284519,0.2919597158753186,0.0500154002143193,239,0.0
0,1,R&D,3,LifeSci,226,5,SalesExec,24960,17,9,3,3,0,2,1,4,3,3,3,7.924495583449559,0.3034561684500244,0.05497087816788,239,0.3807531380753138
0,1,Sales,3,Marketing,227,2,SalesExec,64650,17,13,3,7,5,7,1,4,4,3,3,6.310503323836657,0.2952188261554834,0.0598543581237167,234,0.0
0,1,Sales,4,Medical,228,1,SalesRep,22060,14,6,4,5,0,3,1,3,2,3,3,7.887926545792654,0.2832077719757812,0.0573226524043068,239,0.3221757322175732
0,1,Sales,4,Marketing,229,2,LabTech,20860,14,17,3,3,1,0,4,3,2,3,3,8.882879515317788,0.2863611380469802,0.0691448943553151,243,1.0
0,1,R&D,4,Medical,230,1,SalesRep,22930,13,1,3,1,0,0,4,2,4,1,3,7.089900137741047,0.2918070134369822,0.0602868200174631,242,0.0
0,1,R&D,4,LifeSci,231,2,MfgDir,26450,15,10,5,10,2,2,3,4,3,3,3,7.490815602836879,0.3241376626882566,0.0676338430146615,235,0.051063829787234
0,1,R&D,5,Tech,232,2,SalesExec,26830,11,21,3,1,0,0,2,4,2,3,3,8.685538548752834,0.3009985007024564,0.0525480529511011,245,0.9877551020408164
0,1,HR,4,Medical,233,1,HR,20140,17,8,5,0,0,0,3,1,2,4,3,6.802448347107438,0.3044539210186632,0.0985458858978703,242,0.0
0,2,Sales,3,Medical,234,2,HealthRep,34190,11,10,5,8,4,7,4,3,3,3,3,9.126422039323272,0.2842555850100293,0.0632811792826695,243,1.0
0,1,R&D,1,Medical,235,2,LabTech,53760,13,21,3,3,0,2,4,1,1,4,3,7.0165869667135485,0.304873575781206,0.0707426785826854,237,0.0042194092827004
0,1,Sales,4,Marketing,236,2,SalesExec,19510,22,10,4,2,0,2,1,3,4,4,4,6.7042970272904485,0.2867032118891487,0.0590316184991443,228,0.0
0,1,R&D,4,LifeSci,237,1,LabTech,23410,20,8,3,8,0,6,3,3,3,2,4,8.402038626609443,0.2789393864600519,0.0719001071402088,233,0.9184549356223176
1,1,Sales,3,LifeSci,238,2,Scientist,22930,18,5,0,4,0,2,3,1,3,3,3,6.483074151557415,0.2903134635836789,0.0570494532025888,239,0.0
0,1,Sales,2,LifeSci,239,3,SalesExec,87260,11,3,2,3,1,2,3,3,3,1,3,7.233100241545894,0.3017672817259719,0.0529442909677472,230,0.0043478260869565
0,1,R&D,2,LifeSci,240,1,LabTech,40110,14,26,2,2,0,1,4,4,4,3,3,8.690202020202019,0.3172995116267332,0.0638184142975376,231,0.9826839826839828
0,1,R&D,2,Medical,241,2,LabTech,195450,14,3,3,2,2,2,1,3,3,2,3,6.037342143906021,0.302052189418226,0.0853957980276432,227,0.0
0,1,Sales,4,Marketing,242,2,MfgDir,45680,18,6,2,5,1,2,3,3,3,3,3,7.282165484633569,0.2928937625799608,0.069723523799936,235,0.0085106382978723
0,1,R&D,1,LifeSci,243,1,HealthRep,30220,16,6,3,6,0,5,1,4,2,3,3,9.377237144168962,0.3080805113514692,0.0648659964510694,242,1.0
0,2,R&D,5,Tech,244,3,Manager,57720,17,1,3,1,0,0,3,3,3,3,3,7.309830051570557,0.2867838195566705,0.0420291503502159,237,0.0084388185654008
0,1,R&D,3,Other,245,3,Manager,22690,11,18,2,14,8,10,4,1,4,2,3,7.113752955082743,0.2893825093293924,0.0599362393228915,235,0.0
0,1,R&D,5,Medical,246,1,Scientist,53810,12,10,0,10,8,8,2,4,2,3,3,7.438477452347746,0.2810268963092574,0.0465218050822276,239,0.0334728033472803
1,2,R&D,4,LifeSci,247,3,ResearchDir,34410,13,5,5,1,0,0,1,1,3,3,3,7.57411306042885,0.3206182193098591,0.0627795285059606,228,0.087719298245614
0,1,R&D,2,LifeSci,248,1,MfgDir,54540,13,3,5,3,0,2,3,4,3,4,3,9.963191029143898,0.2919160064729404,0.0900674029378845,244,1.0
0,1,R&D,3,Medical,249,1,Manager,98840,14,10,3,10,7,8,3,3,3,2,3,6.214981325863679,0.308467230868247,0.0713210365039048,238,0.0
0,1,R&D,3,LifeSci,250,1,HealthRep,41570,17,6,2,6,1,2,2,3,2,3,3,6.810724121557455,0.2937329750616438,0.0725317403119503,234,0.0
0,1,R&D,5,Medical,251,4,LabTech,134580,11,17,3,17,11,8,2,4,3,3,3,6.655866150961088,0.305029322736127,0.0806784390646692,237,0.0
0,2,R&D,3,Tech,252,2,LabTech,90690,25,15,3,13,4,7,3,4,1,3,4,7.514910468319559,0.3033660408814728,0.0815779281695128,242,0.0619834710743801
0,1,R&D,2,LifeSci,253,2,SalesExec,40140,19,16,4,9,7,1,3,2,4,2,3,6.40839790448343,0.3105918201483647,0.0743382731305326,228,0.0
0,1,R&D,3,LifeSci,254,2,Scientist,59150,13,13,3,3,0,2,2,2,3,2,3,10.702960618846696,0.288952552852816,0.0398731535245301,237,1.0
0,1,Sales,3,Marketing,255,5,ResearchDir,59930,14,5,3,4,1,1,1,4,3,1,3,7.003219806763286,0.2969853277775858,0.0475880000530743,230,0.0
1,1,R&D,3,LifeSci,256,5,SalesRep,61620,12,1,2,1,1,1,4,3,3,2,3,8.629089635854344,0.2793014562055104,0.0534999773172858,238,0.9915966386554622
1,2,R&D,4,Medical,257,1,LabTech,24060,11,10,3,10,9,7,1,1,3,3,3,10.40263888888889,0.3110748731223443,0.0726964242541203,246,1.0
0,0,R&D,1,Medical,258,1,Scientist,187400,19,1,2,1,0,0,3,3,3,4,3,6.731132756132755,0.2938388703619302,0.0750055875836414,231,0.0
0,1,R&D,3,LifeSci,259,1,HealthRep,76370,11,5,3,3,0,2,1,1,4,3,3,7.08994064577398,0.3002072094085284,0.0703232877077285,234,0.0
0,1,R&D,3,Medical,260,2,MfgDir,100960,11,4,3,3,1,2,4,2,3,3,3,7.680787229137851,0.3096461724442491,0.092148074520411,241,0.1452282157676348
0,1,R&D,3,LifeSci,261,5,Scientist,147560,20,8,3,7,0,5,4,4,3,2,4,6.798771808999081,0.3284698481683869,0.068079595737704,242,0.0
0,2,Sales,4,LifeSci,262,4,HealthRep,64990,18,10,3,10,2,8,2,4,3,2,3,7.80546943231441,0.2906267925382148,0.0519213422007751,229,0.2532751091703056
0,1,R&D,3,Tech,263,1,SalesExec,97240,13,12,2,2,2,2,2,2,3,4,3,7.0984033816425125,0.28680718040214,0.0699747440909006,230,0.0043478260869565
0,2,Sales,3,Tech,264,5,LabTech,21940,12,6,5,6,0,4,4,4,3,3,3,8.88621676163343,0.2977351660791224,0.062050495128938,234,1.0
0,1,R&D,3,LifeSci,265,3,Manager,33880,11,4,2,1,0,0,4,4,3,4,3,7.604899320718098,0.3008728564599268,0.0675695647002257,229,0.1091703056768559
0,1,Sales,3,Medical,266,1,LabTech,54730,19,20,2,20,3,8,4,3,3,4,3,9.119233288166216,0.2995268560683178,0.0729181917518277,246,1.0
0,1,R&D,1,Medical,267,1,HealthRep,27030,21,9,2,8,7,7,4,2,4,3,4,6.820739942528735,0.3051040652834885,0.0740327731376632,232,0.0
1,1,R&D,2,LifeSci,268,1,HealthRep,25010,12,4,3,2,2,0,1,3,3,1,3,7.5126982480405715,0.2925051545639945,0.0432143653407355,241,0.0539419087136929
0,1,R&D,5,Medical,269,1,SalesRep,62200,14,20,2,20,11,10,4,3,3,3,3,6.712491654744873,0.2897498779091778,0.0541783247574382,233,0.0
0,1,R&D,3,LifeSci,270,5,Scientist,30380,11,10,5,10,0,8,4,4,2,1,3,7.8991654795821455,0.3031221725871882,0.0886138157337702,234,0.3333333333333333
1,2,R&D,2,Medical,271,4,SalesRep,44240,14,18,2,4,1,3,2,3,3,2,3,8.205001129177957,0.322266426612472,0.0553821900843782,246,0.7560975609756098
0,1,R&D,4,LifeSci,272,1,SalesExec,43120,12,10,2,9,1,8,2,4,2,2,3,7.165214592274678,0.2937409675795177,0.0707655214760609,233,0.0
0,1,R&D,3,Medical,273,5,Scientist,132450,23,9,3,9,0,7,3,1,3,2,4,6.510595238095237,0.3015232754809731,0.0706885752501244,231,0.0
0,1,Sales,3,Medical,274,2,SalesExec,136640,14,10,6,7,7,7,3,4,3,3,3,7.932475845410628,0.3062088877086534,0.0758109782752095,230,0.4260869565217391
0,1,R&D,3,Medical,275,5,SalesExec,50210,17,20,3,7,1,7,4,1,3,3,3,6.717376142376143,0.3108282363675267,0.0597929980381873,231,0.0
0,2,R&D,4,Medical,276,3,HR,51260,18,20,2,18,1,12,4,1,3,3,3,8.616050275482094,0.3140673477853216,0.049834791132105,242,0.975206611570248
0,1,R&D,1,LifeSci,277,2,LabTech,28590,18,32,2,5,1,3,3,3,3,3,3,6.755989130434783,0.2926169085787846,0.0777669202648051,230,0.0
0,1,Sales,3,Medical,278,1,SalesExec,102390,24,23,3,21,12,6,2,4,2,3,4,7.710548213411648,0.2896026584322877,0.051139383460803,227,0.1762114537444934
0,1,R&D,2,LifeSci,279,5,LabTech,53290,20,10,3,2,2,2,1,1,3,4,4,6.608694327238632,0.3107915549552871,0.0545393251529407,237,0.0
0,2,R&D,1,LifeSci,280,2,MfgDir,43250,14,9,2,9,1,7,4,1,2,2,3,7.345515705578996,0.2961422140181297,0.086685684613334,237,0.0168776371308016
0,1,R&D,3,Medical,281,1,MfgDir,72600,16,22,2,22,2,10,4,3,3,3,3,6.168100858369098,0.2790429019572457,0.0466237704623913,233,0.0
0,1,Sales,3,LifeSci,282,2,Scientist,23220,25,4,0,2,2,2,4,2,3,4,4,7.386711943220754,0.3085347173410531,0.0769951280812785,227,0.013215859030837
1,1,Sales,4,LifeSci,283,3,Scientist,20750,18,10,0,7,3,7,1,2,3,2,3,8.098430373605044,0.2824763645234355,0.0801307400308156,229,0.6331877729257642
0,0,R&D,4,Tech,284,2,Scientist,41520,19,10,3,8,0,5,1,1,3,3,3,6.020169234360411,0.2994575122050347,0.0583286193223097,238,0.0
0,1,R&D,3,Medical,285,3,Manager,96190,13,10,2,1,0,0,3,3,4,3,3,9.813845220766616,0.3211048583630773,0.0822182974660637,229,1.0
0,0,R&D,2,LifeSci,286,1,Scientist,135030,12,9,6,5,1,4,1,3,3,2,3,6.108189257722452,0.2752150242910848,0.079304354002489,241,0.0
0,2,R&D,3,LifeSci,287,1,Scientist,54410,22,28,6,22,11,13,4,3,2,2,4,8.305402717127608,0.3048101024747471,0.0760464695191062,229,0.868995633187773
0,1,R&D,3,LifeSci,288,2,SalesExec,52090,14,10,3,8,7,7,3,4,2,3,3,7.521103958035288,0.2786111456372561,0.0402981206150922,233,0.0515021459227467
0,1,R&D,2,Medical,289,1,SalesExec,106730,13,1,2,1,0,0,3,3,3,3,3,6.406720393232738,0.2952837468791855,0.0791617590287948,243,0.0
1,2,R&D,1,LifeSci,290,1,SalesExec,50100,21,7,3,2,2,2,3,3,3,3,4,10.00545560204556,0.3182351338712016,0.0723632710407874,239,1.0
0,2,R&D,1,LifeSci,291,1,LabTech,135490,11,7,3,2,2,2,4,4,3,3,3,7.097786016949152,0.3060312505998367,0.0554989901752578,236,0.0042372881355932
0,1,R&D,5,Tech,292,2,HealthRep,49990,12,10,2,5,4,3,2,3,3,4,3,6.407837219935986,0.295624418527194,0.0739386591096296,243,0.0
0,1,Sales,3,Marketing,293,5,SalesExec,42210,11,5,4,4,0,2,2,1,4,3,3,7.803427128427129,0.2880671351205011,0.0504722941080408,231,0.2857142857142857
0,1,Sales,4,Marketing,294,4,HealthRep,138720,12,12,3,8,3,6,3,2,1,2,3,6.29586214845551,0.3141030777364215,0.0616136750520567,241,0.0
0,1,R&D,4,Medical,295,1,Manager,20420,12,30,6,10,1,1,3,4,2,3,3,7.136065808297568,0.2962341474910436,0.0667936807220277,233,0.0
0,1,Sales,3,Marketing,296,2,Scientist,20730,14,5,3,4,2,3,4,4,2,3,3,8.798176638176638,0.2818531771786292,0.058622329075923,234,1.0
0,1,R&D,3,LifeSci,297,1,LabTech,29560,13,9,6,7,0,7,4,1,1,3,3,7.500663706739527,0.2964429721039837,0.0827006721911395,244,0.0327868852459016
0,1,Sales,3,Marketing,298,2,Manager,29260,15,2,3,2,2,2,4,2,3,2,3,7.083401261523533,0.3003647419400244,0.0509227339033527,229,0.0043668122270742
0,1,R&D,3,LifeSci,299,3,LabTech,48090,18,19,2,2,2,2,4,4,3,3,3,6.276725403817916,0.3107923098440208,0.0751045187928218,227,0.0
0,0,R&D,1,Medical,300,1,HealthRep,51630,18,16,4,1,0,0,4,1,4,3,3,7.098347763347763,0.2981511823585623,0.0784540066292356,231,0.0043290043290043
0,2,Sales,4,LifeSci,301,2,SalesExec,188440,19,10,3,10,4,7,3,4,3,1,3,7.805346304454234,0.2928771389628448,0.0720676773595653,227,0.237885462555066
0,1,Sales,3,Medical,302,4,LabTech,181720,12,6,5,1,0,1,4,3,1,3,3,10.90283052039381,0.3179109791839747,0.0632386828450019,237,1.0
0,1,R&D,3,Medical,303,3,LabTech,57440,19,7,4,0,0,0,2,1,3,2,3,6.1924824929972,0.2845900239989486,0.0705231480046878,238,0.0
0,1,Sales,5,Tech,304,3,Manager,28890,11,34,2,34,1,16,3,1,4,3,3,5.994694444444445,0.304770297207237,0.0410799449260008,230,0.0
1,1,R&D,2,Medical,305,3,LabTech,28710,17,10,2,10,7,8,4,4,2,3,3,10.050054855275445,0.3070425670013035,0.058561544314113,238,1.0
0,1,R&D,3,LifeSci,306,2,Scientist,74840,15,6,3,6,1,4,3,4,2,3,3,7.678097461685824,0.3067817408450112,0.0709749818173268,232,0.125
0,1,Sales,3,LifeSci,307,3,HealthRep,60740,14,9,2,8,3,1,2,3,3,3,3,5.978927895981087,0.2875292778433841,0.0831318478631712,235,0.0
0,1,R&D,1,LifeSci,308,2,Scientist,173280,17,2,2,2,0,2,1,3,3,1,3,7.978443486590038,0.3042995950029069,0.0930357483795717,232,0.4482758620689655
1,2,R&D,3,LifeSci,309,1,ResearchDir,27740,13,10,2,5,1,3,2,3,3,3,3,10.008350095785444,0.2731341619807158,0.0788316329867676,232,1.0
0,1,R&D,3,Tech,310,1,Scientist,45050,12,6,3,6,1,4,4,4,3,3,3,7.78325819672131,0.3258547766462819,0.0945241003053823,244,0.2786885245901639
1,1,HR,3,HR,311,4,LabTech,74280,12,24,2,5,1,4,4,1,3,3,3,7.978675034867503,0.2920593397028846,0.0477505250225239,239,0.4435146443514644
0,0,R&D,2,LifeSci,312,5,SalesExec,116310,18,10,2,10,0,9,1,1,3,1,3,7.403508141762453,0.3245152556577756,0.0786834380063151,232,0.021551724137931
0,0,R&D,4,LifeSci,313,5,SalesExec,97380,18,5,2,4,1,2,4,4,3,3,3,7.212850091827365,0.2677741385580578,0.0459409849162636,242,0.0
0,2,R&D,2,LifeSci,314,1,MfgDir,28350,11,5,2,2,2,0,1,3,3,3,3,7.081466714559387,0.3027784037335015,0.0745567418868389,232,0.0
0,1,R&D,2,Medical,315,3,MfgDir,169590,14,11,5,8,1,1,2,3,2,3,3,6.293542824074075,0.3118947398005814,0.0448579965246997,240,0.0
1,1,R&D,2,LifeSci,316,2,LabTech,26130,19,6,2,4,1,2,4,1,2,3,3,6.192324879227053,0.319759274424003,0.0974109159354038,230,0.0
0,1,R&D,4,Tech,317,2,MfgDir,61460,12,10,3,4,1,3,2,4,3,3,3,6.202630172013017,0.2883321445607785,0.0637109717089848,239,0.0
0,1,R&D,4,Medical,318,2,LabTech,49630,15,9,2,5,1,4,4,1,3,3,3,8.909899817850638,0.280980527090656,0.0861962636626898,244,0.9959016393442623
0,2,R&D,2,LifeSci,319,4,Scientist,195370,12,5,5,4,1,1,3,4,3,3,3,6.809992997198879,0.286682988615629,0.066514013414855,238,0.0
0,1,Sales,4,Tech,320,2,MfgDir,61720,11,6,1,5,4,3,4,1,2,3,3,9.45522633744856,0.3278124274822544,0.0868896531690416,243,1.0
0,2,Sales,4,LifeSci,321,2,Scientist,23680,11,17,3,15,4,12,1,1,3,3,3,10.81049701561065,0.291959307981969,0.045663151391337,242,1.0
0,1,Sales,3,Marketing,322,1,SalesRep,103120,12,6,2,6,1,3,3,1,3,3,3,6.92431697931698,0.2863245658888475,0.0676501336418003,231,0.0
0,1,R&D,4,Medical,323,3,Manager,16750,16,3,6,3,0,2,1,4,2,2,3,7.79930669398907,0.2886066684257614,0.0444798811577711,244,0.2377049180327868
0,1,R&D,3,Medical,324,1,LabTech,25230,13,7,2,2,0,2,4,3,3,3,3,7.168747563352826,0.2997491954954349,0.0784856040332499,228,0.0
0,2,R&D,4,Medical,325,2,MfgDir,65670,13,8,3,8,3,7,3,2,3,4,3,6.453228166438043,0.3160848332961249,0.0599784350955791,243,0.0
0,1,R&D,3,LifeSci,326,3,HealthRep,47390,24,6,2,3,1,2,3,1,3,3,4,7.936015283842794,0.327517111753392,0.0815610361862562,229,0.4323144104803493
0,2,R&D,4,Medical,327,1,MfgDir,92080,15,24,2,24,14,9,2,4,2,4,3,7.822759412304867,0.2883895162053226,0.0629630489841526,242,0.2644628099173554
1,1,Sales,3,Medical,328,4,MfgDir,45590,18,1,2,0,0,0,3,1,3,2,3,7.975096108766995,0.2811278853197206,0.0609900351487368,237,0.4683544303797468
0,0,Sales,5,Marketing,329,1,MfgDir,81890,14,1,3,1,0,0,3,2,3,3,3,6.815337713231904,0.2885205276943117,0.0667483494634655,241,0.0
0,1,R&D,3,LifeSci,330,2,MfgDir,29420,11,9,1,5,1,4,4,3,3,2,3,6.073565400843882,0.3133564256308812,0.0601045221049591,237,0.0
0,1,R&D,4,LifeSci,331,2,SalesExec,49410,11,30,3,4,0,3,3,3,3,1,3,6.410002354048964,0.3110852519980988,0.0685581738280558,236,0.0
