has_left,business_travel,department,education,education_field,employee_id,job_level,job_role,monthly_income,percent_salary_hike,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating
0,2,R&D,1,LifeSci,280,2,MfgDir,43250,14,9,2,9,1,7,4,1,2,2,3
0,1,R&D,3,Medical,281,1,MfgDir,72600,16,22,2,22,2,10,4,3,3,3,3
0,1,Sales,3,LifeSci,282,2,Scientist,23220,25,4,0,2,2,2,4,2,3,4,4
1,1,Sales,4,LifeSci,283,3,Scientist,20750,18,10,0,7,3,7,1,2,3,2,3
0,0,R&D,4,Tech,284,2,Scientist,41520,19,10,3,8,0,5,1,1,3,3,3
0,1,R&D,3,Medical,285,3,Manager,96190,13,10,2,1,0,0,3,3,4,3,3
0,0,R&D,2,LifeSci,286,1,Scientist,135030,12,9,6,5,1,4,1,3,3,2,3
0,2,R&D,3,LifeSci,287,1,Scientist,54410,22,28,6,22,11,13,4,3,2,2,4
0,1,R&D,3,LifeSci,288,2,SalesExec,52090,14,10,3,8,7,7,3,4,2,3,3
0,1,R&D,2,Medical,289,1,SalesExec,106730,13,1,2,1,0,0,3,3,3,3,3
1,2,R&D,1,LifeSci,290,1,SalesExec,50100,21,7,3,2,2,2,3,3,3,3,4
0,2,R&D,1,LifeSci,291,1,LabTech,135490,11,7,3,2,2,2,4,4,3,3,3
0,1,R&D,5,Tech,292,2,HealthRep,49990,12,10,2,5,4,3,2,3,3,4,3
0,1,Sales,3,Marketing,293,5,SalesExec,42210,11,5,4,4,0,2,2,1,4,3,3
0,1,Sales,4,Marketing,294,4,HealthRep,138720,12,12,3,8,3,6,3,2,1,2,3
0,1,R&D,4,Medical,295,1,Manager,20420,12,30,6,10,1,1,3,4,2,3,3
0,1,Sales,3,Marketing,296,2,Scientist,20730,14,5,3,4,2,3,4,4,2,3,3
0,1,R&D,3,LifeSci,297,1,LabTech,29560,13,9,6,7,0,7,4,1,1,3,3
0,1,Sales,3,Marketing,298,2,Manager,29260,15,2,3,2,2,2,4,2,3,2,3
0,1,R&D,3,LifeSci,299,3,LabTech,48090,18,19,2,2,2,2,4,4,3,3,3
0,0,R&D,1,Medical,300,1,HealthRep,51630,18,16,4,1,0,0,4,1,4,3,3
0,2,Sales,4,LifeSci,301,2,SalesExec,188440,19,10,3,10,4,7,3,4,3,1,3
0,1,Sales,3,Medical,302,4,LabTech,181720,12,6,5,1,0,1,4,3,1,3,3
0,1,R&D,3,Medical,303,3,LabTech,57440,19,7,4,0,0,0,2,1,3,2,3
0,1,Sales,5,Tech,304,3,Manager,28890,11,34,2,34,1,16,3,1,4,3,3
1,1,R&D,2,Medical,305,3,LabTech,28710,17,10,2,10,7,8,4,4,2,3,3
0,1,R&D,3,LifeSci,306,2,Scientist,74840,15,6,3,6,1,4,3,4,2,3,3
0,1,Sales,3,LifeSci,307,3,HealthRep,60740,14,9,2,8,3,1,2,3,3,3,3
0,1,R&D,1,LifeSci,308,2,Scientist,173280,17,2,2,2,0,2,1,3,3,1,3
1,2,R&D,3,LifeSci,309,1,ResearchDir,27740,13,10,2,5,1,3,2,3,3,3,3
0,1,R&D,3,Tech,310,1,Scientist,45050,12,6,3,6,1,4,4,4,3,3,3
1,1,HR,3,HR,311,4,LabTech,74280,12,24,2,5,1,4,4,1,3,3,3
0,0,R&D,2,LifeSci,312,5,SalesExec,116310,18,10,2,10,0,9,1,1,3,1,3
0,0,R&D,4,LifeSci,313,5,SalesExec,97380,18,5,2,4,1,2,4,4,3,3,3
0,2,R&D,2,LifeSci,314,1,MfgDir,28350,11,5,2,2,2,0,1,3,3,3,3
0,1,R&D,2,Medical,315,3,MfgDir,169590,14,11,5,8,1,1,2,3,2,3,3
1,1,R&D,2,LifeSci,316,2,LabTech,26130,19,6,2,4,1,2,4,1,2,3,3
0,1,R&D,4,Tech,317,2,MfgDir,61460,12,10,3,4,1,3,2,4,3,3,3
0,1,R&D,4,Medical,318,2,LabTech,49630,15,9,2,5,1,4,4,1,3,3,3
0,2,R&D,2,LifeSci,319,4,Scientist,195370,12,5,5,4,1,1,3,4,3,3,3
0,1,Sales,4,Tech,320,2,MfgDir,61720,11,6,1,5,4,3,4,1,2,3,3
0,2,Sales,4,LifeSci,321,2,Scientist,23680,11,17,3,15,4,12,1,1,3,3,3
0,1,Sales,3,Marketing,322,1,SalesRep,103120,12,6,2,6,1,3,3,1,3,3,3
0,1,R&D,4,Medical,323,3,Manager,16750,16,3,6,3,0,2,1,4,2,2,3
0,1,R&D,3,Medical,324,1,LabTech,25230,13,7,2,2,0,2,4,3,3,3,3
0,2,R&D,4,Medical,325,2,MfgDir,65670,13,8,3,8,3,7,3,2,3,4,3
0,1,R&D,3,LifeSci,326,3,HealthRep,47390,24,6,2,3,1,2,3,1,3,3,4
0,2,R&D,4,Medical,327,1,MfgDir,92080,15,24,2,24,14,9,2,4,2,4,3
1,1,Sales,3,Medical,328,4,MfgDir,45590,18,1,2,0,0,0,3,1,3,2,3
0,0,Sales,5,Marketing,329,1,MfgDir,81890,14,1,3,1,0,0,3,2,3,3,3
0,1,R&D,3,LifeSci,330,2,MfgDir,29420,11,9,1,5,1,4,4,3,3,2,3
0,1,R&D,4,LifeSci,331,2,SalesExec,49410,11,30,3,4,0,3,3,3,3,1,3
1,1,Sales,4,Marketing,332,4,Scientist,106500,13,1,2,1,0,0,2,1,3,4,3
0,1,R&D,4,LifeSci,333,4,MfgDir,59020,12,14,2,13,3,7,3,3,4,3,3
1,1,R&D,5,LifeSci,334,1,HR,86390,16,6,3,3,0,2,1,1,3,2,3
0,1,R&D,4,Other,335,2,Manager,63470,14,26,2,26,3,0,3,4,2,4,3
0,1,Sales,3,Medical,336,2,SalesExec,42000,22,10,3,9,0,5,3,2,3,3,4
0,1,R&D,3,Other,337,1,Scientist,34520,11,10,3,10,0,7,3,3,3,2,3
1,1,R&D,3,Other,338,2,Scientist,43170,17,40,2,31,13,8,4,2,3,3,3
0,1,Sales,4,Marketing,339,1,Scientist,26320,13,7,3,2,2,2,4,3,3,4,3
0,1,Sales,1,Marketing,340,2,LabTech,46680,18,8,2,4,0,2,4,4,3,3,3
1,1,R&D,4,Medical,341,2,SalesExec,32040,16,5,4,2,2,1,3,3,2,2,3
0,1,R&D,3,LifeSci,342,2,HealthRep,27200,14,8,3,5,0,4,3,2,3,3,3
0,1,R&D,1,Medical,343,2,MfgDir,171810,14,14,2,14,6,8,3,3,3,2,3
0,2,Sales,3,Marketing,344,3,MfgDir,22380,14,10,3,1,0,0,1,3,3,3,3
0,1,R&D,3,Tech,345,2,ResearchDir,14830,13,12,3,0,0,0,3,4,2,3,3
0,1,R&D,4,LifeSci,346,1,ResearchDir,56050,12,1,2,1,0,0,2,3,3,3,3
0,1,R&D,2,Medical,347,2,SalesRep,72950,15,10,3,9,7,8,2,2,2,3,3
0,2,Sales,3,Medical,348,2,Scientist,23060,19,13,5,4,1,2,1,1,2,3,3
0,2,R&D,4,LifeSci,349,3,LabTech,23480,14,6,3,5,1,3,3,4,3,3,3
1,1,Sales,2,LifeSci,350,2,HealthRep,89980,14,9,2,9,7,7,3,4,4,4,3
1,1,HR,3,Tech,351,4,MfgDir,43190,11,12,3,9,7,3,3,4,2,4,3
0,1,R&D,2,Medical,352,2,HealthRep,61320,13,22,3,4,1,0,2,1,3,2,3
0,1,Sales,4,Medical,353,2,Manager,33460,21,9,2,9,0,8,3,4,3,2,4
0,1,R&D,3,Medical,354,1,ResearchDir,108550,13,17,2,8,1,6,3,3,4,3,3
0,1,Sales,2,Tech,355,1,SalesExec,22310,12,8,3,8,7,5,2,2,3,2,3
0,1,Sales,5,LifeSci,356,4,Scientist,23230,17,4,2,3,0,2,3,4,1,3,3
1,2,R&D,4,Other,357,1,SalesExec,20240,23,8,2,8,1,7,3,3,3,3,4
0,0,Sales,3,Tech,358,1,SalesExec,27130,11,0,2,0,0,0,4,4,2,3,3
0,1,Sales,3,Medical,359,3,Scientist,94390,15,29,0,20,4,17,1,3,2,3,3
0,1,Sales,5,Medical,360,1,SalesExec,25660,11,10,3,5,2,3,4,2,2,3,3
0,1,R&D,3,Medical,361,1,LabTech,199260,11,6,5,4,0,1,1,1,2,4,3
0,1,R&D,4,LifeSci,362,3,LabTech,24510,13,9,3,9,0,8,1,1,3,2,3
0,1,Sales,4,Medical,363,2,Manager,94190,24,6,5,6,1,1,3,1,2,2,4
0,1,Sales,4,Marketing,364,3,Manager,86860,13,18,2,18,4,11,2,4,2,3,3
0,1,R&D,4,Medical,365,4,SalesExec,30380,20,8,3,5,0,3,2,4,2,3,4
0,2,R&D,5,Medical,366,5,SalesRep,30580,14,10,2,5,0,3,2,4,2,3,3
0,1,Sales,3,Marketing,367,4,SalesExec,23250,18,35,1,5,0,4,1,4,3,4,3
0,1,R&D,5,Tech,368,2,HealthRep,20880,15,18,2,5,0,2,4,1,3,3,3
0,1,Sales,3,Marketing,369,1,HR,30720,12,9,4,5,1,3,3,3,2,1,3
0,2,R&D,1,LifeSci,370,2,LabTech,50060,16,31,2,9,0,0,3,4,3,3,3
0,1,Sales,2,LifeSci,371,4,LabTech,42570,15,9,2,1,0,0,4,3,3,3,3
0,1,R&D,4,LifeSci,372,1,HealthRep,25000,16,6,3,5,0,4,2,4,3,3,3
0,1,R&D,2,LifeSci,373,1,SalesRep,11020,19,4,3,2,2,2,4,4,1,2,3
0,1,R&D,3,Medical,374,1,LabTech,104530,11,10,2,3,0,2,1,4,2,3,3
0,2,Sales,4,LifeSci,375,2,LabTech,22880,16,8,4,2,2,2,2,4,3,2,3
0,1,R&D,3,Other,376,2,Scientist,39290,24,6,6,5,0,3,1,1,3,2,4
0,1,Sales,3,LifeSci,377,1,LabTech,23110,11,5,2,5,0,3,3,1,3,3,3
0,1,R&D,2,LifeSci,378,1,HealthRep,31400,13,17,2,17,5,15,4,3,3,2,3
1,2,Sales,2,Marketing,379,1,LabTech,36900,13,10,2,10,7,8,4,2,2,4,3
0,0,R&D,3,LifeSci,380,1,SalesExec,44500,13,4,3,3,0,2,4,4,3,3,3
0,1,Sales,3,Marketing,381,4,Scientist,27560,12,5,2,5,0,3,3,1,4,3,3
0,1,Sales,3,Tech,382,2,SalesRep,190330,18,7,5,4,0,2,3,1,3,3,3
0,0,R&D,5,Tech,383,2,HealthRep,187220,22,6,3,5,3,4,1,4,2,3,4
0,2,R&D,5,Medical,384,1,Scientist,95470,13,10,3,10,5,3,2,2,3,2,3
0,1,Sales,2,Medical,385,1,SalesExec,137340,13,3,3,2,1,2,2,2,3,4,3
0,1,R&D,1,Tech,386,2,Scientist,199990,23,17,6,5,1,3,3,4,2,3,4
0,1,R&D,3,LifeSci,387,3,SalesExec,22790,12,8,3,6,0,2,4,4,3,3,3
1,1,Sales,3,Marketing,388,3,LabTech,59160,12,5,2,3,0,2,2,3,3,3,3
0,1,R&D,3,LifeSci,389,1,SalesRep,20890,16,28,2,2,2,2,1,4,3,2,3
0,1,R&D,3,LifeSci,390,3,HealthRep,167920,12,16,3,13,4,8,4,2,3,4,3
0,2,R&D,4,LifeSci,391,3,HR,35640,11,10,1,5,0,0,3,4,3,1,3
0,1,R&D,1,Medical,392,1,SalesExec,44250,22,33,2,12,3,8,4,4,3,4,4
0,2,R&D,3,Medical,393,1,LabTech,52650,11,12,4,5,2,2,4,4,2,3,3
0,1,Sales,4,Marketing,394,3,ResearchDir,65530,15,8,2,7,7,7,3,4,3,3,3
0,0,R&D,5,Medical,395,2,Scientist,62610,12,10,1,10,0,9,1,2,3,3,3
0,0,R&D,3,Medical,396,1,LabTech,42980,20,31,6,31,14,7,1,1,3,3,4
0,1,R&D,3,Other,397,3,HR,68040,14,13,3,5,0,4,4,4,3,2,3
0,1,Sales,3,LifeSci,398,2,MfgDir,38150,11,7,3,4,0,3,4,2,4,3,3
1,1,R&D,1,Medical,399,1,LabTech,27410,15,1,5,1,0,1,1,4,1,2,3
0,1,R&D,4,LifeSci,400,4,HealthRep,66730,12,8,2,4,0,3,1,4,3,4,3
0,1,R&D,2,LifeSci,401,2,MfgDir,76390,14,8,6,8,7,1,2,1,3,3,3
0,1,Sales,5,LifeSci,402,1,Scientist,23280,11,4,3,4,0,2,1,4,3,3,3
1,2,Sales,2,Tech,403,1,SalesExec,21530,11,3,3,1,0,0,4,4,2,3,3
0,1,Sales,4,Marketing,404,2,SalesExec,48760,16,4,4,1,0,0,1,2,4,3,3
1,1,R&D,3,Medical,405,2,SalesExec,93960,12,2,6,2,0,2,3,3,2,1,3
1,1,R&D,3,Medical,406,2,SalesExec,104000,13,1,2,1,0,0,3,4,2,3,3
0,1,R&D,4,Medical,407,1,LabTech,84740,14,17,3,16,4,11,3,4,2,3,3
0,1,R&D,3,LifeSci,408,2,MfgDir,99810,21,3,3,3,1,2,4,4,2,3,4
1,1,R&D,4,LifeSci,409,1,LabTech,124900,13,4,3,3,0,2,2,3,4,3,3
1,1,R&D,3,LifeSci,410,2,SalesExec,26570,11,10,3,7,1,0,2,4,2,4,3
0,1,R&D,3,LifeSci,411,3,Manager,135910,20,6,2,2,2,2,3,3,3,3,4
1,1,R&D,4,LifeSci,412,4,HR,66960,11,8,3,2,2,2,4,1,1,3,3
0,1,R&D,3,Medical,413,1,Scientist,20580,14,1,5,1,0,0,2,3,3,3,3
0,1,R&D,2,Tech,414,2,HR,88650,11,1,0,1,1,0,2,2,3,3,3
0,1,Sales,1,Tech,415,2,HR,59400,16,10,2,5,0,3,3,3,3,2,3
0,1,Sales,3,Marketing,416,1,SalesExec,59140,16,6,4,3,0,2,3,1,3,3,3
0,1,R&D,4,LifeSci,417,1,Scientist,26220,23,24,3,6,0,4,3,2,3,3,4
0,1,Sales,3,LifeSci,418,1,SalesRep,121850,14,13,2,7,5,2,2,3,4,3,3
0,1,R&D,1,LifeSci,419,3,HealthRep,106090,22,10,3,10,0,7,4,4,1,3,4
0,1,R&D,2,LifeSci,420,2,SalesExec,43450,15,29,3,26,1,7,1,2,2,2,3
0,1,R&D,4,Medical,421,1,Scientist,21770,18,13,4,0,0,0,4,3,2,3,3
0,0,R&D,2,Tech,422,2,SalesExec,27930,16,9,4,9,0,0,4,3,2,3,3
0,1,HR,4,Tech,423,1,SalesExec,79180,12,8,3,6,0,1,2,4,3,2,3
0,1,Sales,3,Other,424,2,SalesExec,87890,11,15,4,15,5,11,4,1,3,3,3
0,0,Sales,3,Marketing,425,1,LabTech,23890,12,5,4,3,0,2,3,2,3,2,3
1,1,R&D,2,LifeSci,426,1,SalesExec,32120,15,1,3,1,0,0,3,2,3,2,3
0,1,R&D,4,Medical,427,2,Scientist,192320,14,11,3,1,0,0,1,2,2,3,3
0,2,Sales,3,Marketing,428,2,HealthRep,22670,19,7,2,7,0,7,3,1,3,2,3
0,1,R&D,4,Medical,429,1,Scientist,195170,13,20,5,18,2,17,4,1,3,3,3
0,1,R&D,3,LifeSci,430,2,HealthRep,24360,13,16,3,11,3,9,3,3,3,1,3
1,1,R&D,3,LifeSci,431,2,Scientist,160640,15,1,3,1,0,0,4,2,4,3,3
1,1,R&D,3,LifeSci,432,3,LabTech,27070,11,1,2,1,0,0,1,1,3,3,3
0,1,R&D,4,LifeSci,433,4,ResearchDir,190680,12,10,1,9,8,5,4,4,1,3,3
0,2,Sales,3,Marketing,434,1,Scientist,39310,19,3,2,1,0,0,4,2,3,2,3
0,1,R&D,3,LifeSci,435,4,LabTech,37300,25,8,4,8,6,3,3,1,4,3,4
1,1,R&D,3,Medical,436,3,SalesExec,22320,12,16,2,16,3,7,3,4,3,3,3
0,1,R&D,4,Medical,437,4,MfgDir,44650,13,6,3,5,1,4,2,4,3,3,3
1,1,Sales,4,Marketing,438,3,HR,30720,14,17,3,14,11,7,1,3,1,2,3
0,0,R&D,1,LifeSci,439,2,SalesExec,33190,12,9,3,9,0,8,3,2,2,3,3
0,2,R&D,1,LifeSci,440,1,SalesRep,192020,12,3,5,3,0,2,3,4,3,3,3
0,1,HR,3,HR,441,3,LabTech,136750,15,5,5,5,1,0,3,3,3,2,3
0,1,R&D,4,Other,442,1,LabTech,29110,17,26,3,9,7,8,4,4,2,3,3
1,1,Sales,2,Medical,443,4,SalesExec,59570,14,7,2,1,0,0,4,3,3,1,3
0,1,R&D,3,Tech,444,1,Manager,39200,16,22,3,17,15,2,3,3,4,3,3
0,1,Sales,4,Marketing,445,1,SalesExec,64340,14,10,3,8,7,7,3,3,4,2,3
0,0,Sales,3,LifeSci,446,2,ResearchDir,100480,23,6,2,5,1,3,3,4,3,3,4
0,1,Sales,2,LifeSci,447,2,HealthRep,109380,14,12,2,10,0,8,4,4,3,1,3
0,1,Sales,1,Marketing,448,2,Scientist,23400,11,9,2,8,0,7,1,3,3,2,3
1,0,R&D,4,LifeSci,449,1,HR,65450,15,22,2,1,0,0,2,2,2,3,3
0,2,R&D,4,LifeSci,450,3,SalesExec,69310,11,20,3,19,2,7,3,3,4,3,3
0,0,Sales,1,LifeSci,451,2,Scientist,48980,13,12,3,7,0,7,1,4,3,3,3
1,0,R&D,4,Medical,452,2,Scientist,25930,21,4,2,3,1,2,3,1,3,3,4
0,0,Sales,3,Other,453,4,ResearchDir,194360,19,10,4,10,6,0,4,3,3,3,3
1,1,HR,5,LifeSci,454,1,SalesExec,27230,11,3,2,0,0,0,4,1,3,2,3
0,1,R&D,2,Tech,455,2,LabTech,34790,12,5,3,3,0,2,2,4,3,3,3
0,1,R&D,1,Medical,456,3,HealthRep,27940,19,8,2,5,0,2,4,4,3,3,3
0,1,Sales,1,LifeSci,457,1,MfgDir,52490,21,32,2,5,1,3,4,4,2,2,4
0,2,Sales,3,Marketing,458,2,HR,21760,14,6,2,6,1,2,3,2,3,2,3
0,2,Sales,3,Other,459,1,LabTech,168720,15,21,2,18,0,11,1,3,4,3,3
0,1,R&D,4,Other,460,2,MfgDir,34850,17,4,2,2,2,2,3,2,3,3,3
0,0,Sales,3,Medical,461,1,SalesExec,66440,12,9,3,9,0,8,4,1,3,4,3
0,1,Sales,4,Medical,462,2,Scientist,55820,16,9,3,9,0,7,4,4,3,3,3
1,1,Sales,3,LifeSci,463,2,HealthRep,40000,12,7,5,5,0,1,1,3,3,2,3
0,1,R&D,3,Tech,464,2,SalesExec,134960,18,22,3,12,1,5,4,3,3,3,3
0,2,R&D,3,Tech,465,1,MfgDir,32100,17,3,5,2,0,2,3,3,2,2,3
0,1,R&D,3,Medical,466,3,HR,190450,11,13,2,8,0,7,4,3,3,3,3
0,1,Sales,3,LifeSci,467,1,HealthRep,118490,16,5,3,4,3,2,4,3,3,3,3
1,1,Sales,3,Medical,468,3,HealthRep,20700,13,5,1,4,0,2,3,2,1,2,3
0,2,R&D,2,Tech,469,2,SalesExec,65020,12,4,3,4,0,3,3,1,3,3,3
0,0,Sales,4,Other,470,2,Manager,32300,12,0,3,0,0,0,2,4,3,3,3
0,1,Sales,3,Medical,471,1,LabTech,136030,13,22,2,10,0,8,3,3,3,3,3
0,1,R&D,4,Medical,472,1,MfgDir,119960,19,16,3,16,10,1,3,3,2,3,3
0,1,R&D,3,LifeSci,473,5,HealthRep,56050,12,9,0,8,1,7,2,1,2,2,3
1,1,R&D,2,LifeSci,474,2,Scientist,63970,17,1,3,1,0,0,4,1,3,3,3
1,2,R&D,4,Medical,475,1,SalesExec,191440,11,4,3,3,1,2,2,2,3,3,3
0,1,Sales,3,Marketing,476,2,Scientist,175840,20,8,2,8,1,3,4,4,3,3,4
0,1,R&D,3,Other,477,2,SalesRep,49070,21,4,2,4,1,1,2,1,2,3,4
0,1,HR,4,Medical,478,2,SalesExec,45540,11,19,3,2,2,2,1,3,3,3,3
0,1,Sales,3,Medical,479,1,ResearchDir,54150,11,27,1,15,4,8,3,3,3,3,3
0,1,R&D,3,LifeSci,480,2,Scientist,47410,16,8,3,2,2,1,4,3,3,3,3
0,1,Sales,3,LifeSci,481,3,HR,21150,18,21,3,21,11,8,4,4,3,4,3
0,1,R&D,3,LifeSci,482,2,HR,31610,13,4,0,3,2,2,1,4,3,3,3
0,1,Sales,3,Medical,483,5,SalesExec,57450,17,3,4,3,1,2,2,4,2,3,3
0,1,R&D,4,Other,484,1,Scientist,23730,14,21,3,1,0,0,4,3,3,4,3
0,1,Sales,3,Medical,485,2,SalesExec,33100,22,8,3,1,0,0,1,4,3,4,4
0,1,R&D,4,Medical,486,5,LabTech,186650,12,30,3,5,4,3,3,4,3,2,3
1,1,Sales,3,Marketing,487,2,LabTech,44850,11,15,2,1,0,0,1,2,1,4,3
0,2,R&D,2,LifeSci,488,2,SalesExec,27890,13,17,2,8,6,7,3,2,3,2,3
0,0,R&D,1,LifeSci,489,2,Scientist,58280,13,21,0,21,5,10,2,3,3,3,3
0,1,R&D,2,Other,490,1,LabTech,23260,14,19,3,1,0,0,3,4,3,4,3
1,0,R&D,1,LifeSci,491,1,MfgDir,135250,17,7,4,2,2,2,2,1,3,2,3
1,1,R&D,4,Medical,492,4,HR,14200,13,33,2,32,6,9,1,4,3,4,3
0,1,R&D,3,LifeSci,493,1,HealthRep,80200,11,23,2,12,11,11,4,4,3,3,3
0,0,HR,2,LifeSci,494,1,LabTech,36880,11,19,3,18,0,13,4,3,3,2,3
1,1,Sales,4,Tech,495,4,SalesExec,54820,18,18,3,17,15,14,3,1,3,3,3
0,2,Sales,3,Marketing,496,1,SalesExec,160150,11,21,3,21,2,8,4,1,3,4,3
0,0,Sales,2,Tech,497,5,SalesRep,12000,11,3,3,2,2,2,2,4,2,3,3
0,1,R&D,2,Other,498,1,HR,56610,12,26,2,9,1,1,4,4,4,2,3
0,0,R&D,3,Medical,499,2,Manager,69290,20,10,6,8,7,7,4,3,3,1,4
0,1,Sales,4,Marketing,500,2,ResearchDir,96130,12,16,5,15,0,9,2,4,2,2,3
0,1,R&D,3,LifeSci,501,2,Scientist,56740,12,14,6,6,0,4,2,4,1,3,3
0,1,R&D,1,Medical,502,2,SalesExec,54840,20,6,6,6,0,4,2,2,3,3,4
0,2,Sales,2,Medical,503,2,Scientist,120610,20,30,2,15,6,12,3,2,3,4,4
1,1,R&D,2,LifeSci,504,1,Scientist,56600,12,9,3,1,0,0,1,3,2,3,3
1,2,Sales,3,LifeSci,505,2,Scientist,48210,14,6,2,3,1,2,1,1,3,3,3
0,1,R&D,2,LifeSci,506,1,SalesRep,64100,13,1,5,1,0,0,3,3,3,2,3
0,1,R&D,3,Other,507,2,SalesRep,52100,15,1,1,1,0,0,4,2,3,4,3
0,2,Sales,4,Medical,508,2,Scientist,26950,14,8,4,2,2,2,3,3,3,1,3
0,1,R&D,4,LifeSci,509,1,SalesExec,118780,13,29,2,8,7,7,2,3,2,3,3
0,1,R&D,3,LifeSci,510,1,LabTech,170680,23,8,6,4,0,1,4,2,2,3,4
0,1,HR,3,Medical,511,5,SalesExec,24550,15,8,2,7,7,5,3,1,2,3,3
0,2,R&D,3,Medical,512,2,LabTech,139640,11,5,1,5,1,3,1,3,3,2,3
0,1,R&D,1,Medical,513,3,Scientist,49410,13,23,2,2,2,2,4,4,3,2,3
0,1,R&D,3,Medical,514,2,MfgDir,24780,11,13,0,9,7,0,3,3,3,3,3
0,2,R&D,2,LifeSci,515,2,MfgDir,52280,11,18,4,5,0,3,1,3,3,3,3
0,1,R&D,2,LifeSci,516,2,HR,44780,18,15,3,14,7,8,4,4,2,3,3
0,0,R&D,3,Medical,517,2,Manager,75470,16,31,2,9,6,2,3,1,4,2,3
0,1,Sales,2,LifeSci,518,3,Scientist,50550,22,18,2,1,0,0,3,4,3,2,4
1,2,Sales,3,Marketing,519,3,SalesExec,34640,20,2,3,2,0,2,4,4,3,2,4
1,1,R&D,4,LifeSci,520,1,Manager,57750,18,1,2,1,1,0,3,1,2,3,3
0,1,Sales,3,Marketing,521,3,HealthRep,89430,12,19,6,16,1,7,4,1,3,3,3
1,1,Sales,3,Medical,522,2,Scientist,192720,20,18,2,10,2,7,1,3,4,3,4
1,0,R&D,4,LifeSci,523,4,LabTech,52380,17,10,4,10,1,9,2,1,2,2,3
0,1,R&D,4,Medical,524,2,SalesExec,46820,11,6,3,5,1,3,1,1,3,1,3
0,1,R&D,3,Medical,525,1,SalesExec,183000,14,7,6,6,0,2,3,1,2,3,3
0,1,Sales,4,LifeSci,526,1,ResearchDir,52570,14,10,2,10,0,8,2,3,3,4,3
0,1,R&D,3,Tech,527,1,SalesExec,63490,11,20,3,19,1,9,3,3,2,3,3
0,1,Sales,4,Marketing,528,1,SalesExec,48690,12,14,2,11,11,1,1,4,3,3,3
0,0,Sales,3,Tech,529,2,LabTech,99850,14,3,3,3,1,2,1,3,3,2,3
0,2,R&D,5,LifeSci,530,3,LabTech,36970,13,23,1,3,1,2,4,2,3,3,3
0,1,R&D,3,LifeSci,531,2,HealthRep,74570,11,10,1,8,1,7,3,3,4,4,3
1,1,R&D,4,LifeSci,532,2,SalesExec,21190,15,24,3,20,3,6,2,1,3,3,3
0,1,Sales,4,Marketing,533,4,SalesExec,39830,12,9,3,3,1,2,4,4,3,3,3
1,1,Sales,4,LifeSci,534,3,SalesRep,61180,21,9,3,8,4,7,4,1,3,2,4
1,2,R&D,2,LifeSci,535,1,SalesExec,62140,19,14,3,13,3,8,1,3,3,3,3
0,1,HR,1,HR,536,2,Scientist,63470,15,4,2,4,2,2,1,3,2,3,3
0,2,Sales,4,Marketing,537,1,Scientist,115100,14,7,5,6,0,4,1,4,2,3,3
0,1,R&D,4,LifeSci,538,4,SalesExec,71430,21,8,6,1,0,0,4,4,3,2,4
1,1,HR,4,HR,539,2,Scientist,82680,12,7,3,7,5,6,4,4,4,2,3
1,1,Sales,2,Marketing,540,2,SalesExec,80950,15,1,3,1,0,0,1,3,2,4,3
1,1,R&D,2,LifeSci,541,4,MfgDir,29040,13,5,2,2,2,2,1,2,3,3,3
0,1,R&D,1,LifeSci,542,4,Scientist,60320,14,23,2,22,13,7,4,1,3,2,3
1,2,R&D,3,LifeSci,543,2,Manager,29760,14,1,3,1,0,0,1,2,3,3,3
1,2,R&D,4,Medical,544,2,Scientist,159920,14,5,3,0,0,0,4,3,3,3,3
0,2,Sales,3,Medical,545,2,Scientist,46490,12,4,2,3,0,2,4,2,3,2,3
0,0,Sales,1,Marketing,546,2,ResearchDir,26960,23,6,3,0,0,0,3,4,3,3,4
0,0,Sales,1,LifeSci,547,2,SalesExec,23700,11,27,3,5,2,1,1,4,2,3,3
0,0,R&D,3,Medical,548,2,HR,125040,12,15,2,15,4,12,2,3,3,3,3
0,1,Sales,3,LifeSci,549,1,SalesExec,59740,18,18,6,8,4,0,2,2,3,3,3
0,1,R&D,2,Medical,550,1,Scientist,47360,11,9,3,8,2,7,3,3,3,2,3
0,1,R&D,3,Medical,551,4,Scientist,52960,14,11,3,7,1,7,3,4,3,4,3
0,1,HR,3,HR,552,4,LabTech,67810,15,10,2,9,1,7,4,2,2,3,3
0,1,R&D,4,Medical,553,3,SalesExec,21740,11,23,3,12,4,9,1,3,3,3,3
0,1,R&D,4,Medical,554,1,SalesExec,66530,20,10,2,1,0,0,4,2,3,3,4
0,2,R&D,3,Medical,555,2,LabTech,96990,19,18,3,8,0,1,3,1,3,3,3
1,2,Sales,3,Marketing,556,2,HealthRep,67550,14,21,2,18,11,5,1,4,3,3,3
0,1,R&D,1,LifeSci,557,1,HealthRep,22130,17,21,4,20,4,9,3,3,4,3,3
0,1,R&D,4,LifeSci,558,1,Scientist,26100,11,2,3,2,2,2,4,2,4,2,3
0,0,R&D,3,LifeSci,559,1,LabTech,28510,15,9,2,5,0,3,3,2,2,3,3
0,0,R&D,3,Medical,560,3,SalesRep,34520,13,18,4,11,0,9,1,4,3,4,3
0,2,R&D,3,LifeSci,561,1,SalesExec,52580,14,3,5,2,2,2,3,4,3,3,3
